lot_number,conditioning_count,conditioning_surface,current_experiment_key,current_wafer,next_experiment_key,next_wafer,current_mean_si_etch,current_std_si_etch,current_cv_si_etch,next_actual_mean_si_etch,CL,LCL,UCL,current_spc_alarm,next_spc_violation,next_first_spc_alarm,first_spc_alarm_wafer,pre_alarm_eligible,current_EpdIntensity_mean,current_ForeLinePressure_mean,current_ForeLinePressure_min,current_ForeLinePressure_max,current_Gas1Flow_mean,current_Gas1Flow_max,current_Gas2Flow_mean,current_Gas2Flow_std,current_Gas2Flow_min,current_Gas2Flow_max,current_Gas4Flow_mean,current_Gas4Flow_max,current_Gas5Flow_max,current_Gas7Flow_mean,current_Gas7Flow_std,current_Gas7Flow_min,current_Gas7Flow_max,current_Heater1Temp_mean,current_Heater2Temp_mean,current_Heater2Temp_std,current_Heater3Temp_mean,current_Heater3Temp_std,current_Heater3Temp_min,current_Heater3Temp_max,current_Heater4Temp_mean,current_Heater4Temp_std,current_HeliumBPFlow_mean,current_HeliumBPFlow_std,current_HeliumBPFlow_min,current_HeliumBPFlow_max,current_HeliumBPPressure_mean,current_HeliumBPPressure_min,current_HeliumBPPressure_max,current_PlatenDcBias_mean,current_PlatenDcBias_std,current_PlatenDcBias_min,current_PlatenDcBias_max,current_PlatenRFLoadCapacitor_mean,current_PlatenRFLoadCapacitor_std,current_PlatenRFLoadCapacitor_min,current_PlatenRFLoadCapacitor_max,current_PlatenRFLoadPower_max,current_PlatenRFPeakToPeak_mean,current_PlatenRFPeakToPeak_max,current_PlatenRFReflectedPower_mean,current_PlatenRFReflectedPower_std,current_PlatenRFReflectedPower_max,current_PlatenRFTuningCapacitor_mean,current_PlatenRFTuningCapacitor_std,current_PlatenRFTuningCapacitor_min,current_PlatenRFTuningCapacitor_max,current_Pressure_mean,current_Pressure_min,current_Pressure_max,current_SourceRF2PeakToPeak_mean,current_SourceRF2PeakToPeak_max,current_SourceRFLoadPower_max,current_SourceRFPeakToPeak_max,current_SourceRFReflectedPower_mean,current_SourceRFReflectedPower_std,current_moriInnerCurrent_max
4,3,Si,2024-07-11_04,4,2024-07-11_05,5,43.998570636404494,3.640386087506352,0.0827387352555105,43.92957708887641,44.33190473531835,43.79946563608591,44.8643438345508,0,0,0,6.0,1,0.1230000033974647,127.90996261152593,21.97332763671875,158.08587646484375,7.3476070307308765,200.0,3.994924576568133,0.1178561276569463,3.549999952316284,4.369999885559082,71.31245763700892,300.010009765625,600.02001953125,2.0574807071083687,0.0428238705225655,1.919999957084656,2.1600000858306885,1371.0129010688352,54.72106574680903,0.1667342408006616,10.176162557305284,0.0426152118149082,10.100000381469728,10.199999809265137,59.69313216965713,0.0706822135911993,1.315432165502988,0.3929664773943886,0.1208532974123954,9.399701118469238,14.37486566028959,0.0030518509447574,14.993743896484377,3.582574117429667,12.952056741861254,-34.85213851928711,34.791099548339844,85.97821209355064,13.909767999581035,7.843256950378418,92.37036895751952,80.111083984375,524.7511664726273,982.2077026367188,3.3921788556872423,8.116637402964345,226.6914825439453,28.691529738928747,3.91678689142876,24.22254180908203,49.96795654296875,0.0405767166695288,0.0006000000284984,0.0715000033378601,0.1135397577124226,54.93331527709961,2804.468017578125,3371.989990234375,139.54984800185758,178.0439520771031,10.026795387268066
4,3,Si,2024-07-11_05,5,2024-07-11_06,6,43.92957708887641,3.58105345993556,0.0815180499618862,43.64391731,44.33190473531835,43.79946563608591,44.8643438345508,0,1,1,6.0,1,0.1230000033974647,129.7762600303256,21.97332763671875,158.08587646484375,7.421862284622282,200.0,4.004331796046154,0.1164941985369233,3.609999895095825,4.289999961853027,72.3051986721474,300.010009765625,600.02001953125,2.0585727217798127,0.0397915920361041,1.909999966621399,2.1600000858306885,1371.0178360200264,54.69862325605652,0.1951462924826912,10.147762236498144,0.0518034485202926,10.0,10.300000190734863,59.70744912351987,0.0674771047171222,1.3340602415175131,0.407726257691759,0.1245155185461044,9.726859092712402,14.364787800329063,0.0054933317005634,14.993743896484377,4.103875085893371,11.902122458327502,-34.63850784301758,41.53569030761719,87.82240396777229,7.5678447017597295,35.35569381713867,92.25745391845705,79.8822021484375,536.8458344126718,983.5123901367188,3.481101669424763,10.50345867481826,387.8292236328125,28.780245864820404,3.865532029578024,26.43818473815918,49.94354248046875,0.0408824409542208,0.0006000000284984,0.0644000023603439,0.1660130508255697,55.69628143310547,2805.978515625,3368.17529296875,134.22668209992617,164.7805520399978,10.018738746643066
4,3,Si,2024-07-11_06,6,2024-07-11_07,7,43.64391731,3.5909332851148625,0.0822779783860529,43.214110956853936,44.33190473531835,43.79946563608591,44.8643438345508,1,1,0,6.0,0,0.1230000033974647,127.9917338018532,21.362957000732425,157.78070068359375,7.314391746518725,200.0,3.921949509440623,0.1257146820473865,3.5199999809265137,4.28000020980835,71.36169998560986,300.010009765625,600.02001953125,2.061955602344528,0.0381813838433556,1.940000057220459,2.1700000762939453,1371.0144713659963,54.699384642924976,0.1994902092711403,10.124084020050114,0.044391496580563,10.100000381469728,10.300000190734863,59.70428090143982,0.0741153161746953,1.335220040210236,0.3953761901976121,0.1232947781682014,9.430219650268556,14.37502563241003,0.0067140720784664,14.993133544921877,3.3995570701784747,11.379149053300427,-65.46220397949219,34.943695068359375,86.02859241381623,13.91991288949367,7.678456783294678,92.56263732910156,79.8822021484375,526.2461205785885,983.3750610351562,3.320868740180088,7.742324040006005,225.6843719482422,28.76280318548909,3.8844576116906255,24.2133846282959,49.93743515014648,0.0405666765227425,0.0006000000284984,0.0785999968647956,0.1141976866679519,54.93331527709961,2806.146484375,3370.464111328125,140.3073875579328,178.04187474114707,10.026795387268066
4,3,Si,2024-07-11_07,7,2024-07-11_08,8,43.214110956853936,3.544839253352606,0.0820296698199313,43.135930337078655,44.33190473531835,43.79946563608591,44.8643438345508,1,1,0,6.0,0,0.1230000033974647,126.158929654272,20.752586364746094,157.78070068359375,7.1876174610714525,200.0,4.085137935073566,0.107354758209237,3.619999885559082,4.380000114440918,70.30018486407317,300.010009765625,600.030029296875,2.069281547999664,0.036855621116614,1.940000057220459,2.1600000858306885,1371.0134553380285,54.70624478407505,0.2198675142084983,10.16611094588979,0.0473401648677194,10.100000381469728,10.199999809265137,59.70869968688354,0.0717964271903997,1.2966061205882382,0.4023465368502751,0.1220740377902984,9.823297500610352,14.38456347979838,0.0097659230232238,14.993743896484377,3.641536272377923,11.25219227103678,-59.6636848449707,33.234657287597656,84.32955023139561,18.47155227031845,0.0,92.56263732910156,79.927978515625,516.9519863585408,984.7483520507812,3.351628932257237,7.803692920013852,222.84616088867188,28.711760956578345,3.883982327785933,24.23474884033203,50.05645751953125,0.0403706876980409,0.0006000000284984,0.0685999989509582,0.0778457893679163,52.3392448425293,2805.978515625,3370.158935546875,142.5087858278572,187.4130657992346,10.018738746643066
4,3,Si,2024-07-11_08,8,2024-07-11_09,9,43.135930337078655,3.5405483509044084,0.0820788684337482,42.94292808988764,44.33190473531835,43.79946563608591,44.8643438345508,1,1,0,6.0,0,0.1230000033974647,126.10120447349028,21.362957000732425,158.08587646484375,7.256304948076055,200.0,3.9107547966268217,0.1139779644596154,3.450000047683716,4.239999771118164,70.40383441922957,300.010009765625,600.02001953125,2.0522460946533743,0.040469692533228,1.919999957084656,2.1700000762939453,1371.0168797821664,54.69490810508763,0.203288914810213,10.18899653788298,0.0312976961295188,10.100000381469728,10.199999809265137,59.70785097282343,0.0823888427730858,1.2878792536921777,0.3982053151051706,0.1220740377902984,9.708548545837402,14.384559405824747,0.0097659230232238,14.993743896484377,3.4525139170655628,10.800018960997294,-35.9508056640625,34.699546813964844,84.2817483252605,18.459930616408453,0.0,92.61146545410156,79.8822021484375,516.5776817643234,981.3837280273438,3.364908505672666,7.752089226543015,221.79327392578125,28.729529009330776,3.901938295346664,24.24390411376953,50.144962310791016,0.0403203087587561,0.0006000000284984,0.0689000040292739,0.1437579961790031,54.93331527709961,2805.642822265625,3370.61669921875,142.53291213214533,187.36198571818807,10.026795387268066
4,3,Si,2024-07-11_09,9,2024-07-11_10,10,42.94292808988764,3.535692373945909,0.0823346830599217,43.42402808988764,44.33190473531835,43.79946563608591,44.8643438345508,1,1,0,6.0,0,0.1230000033974647,124.26233598247497,21.05777168273925,157.78070068359375,7.094712027254918,200.0,3.916019123513391,0.1040558318172253,3.539999961853028,4.170000076293945,69.19637714091702,300.010009765625,600.030029296875,2.0356400751847006,0.0358870355149388,1.899999976158142,2.1600000858306885,1371.0141415779572,54.698687586134064,0.2038101396251176,10.18701868390226,0.0336144713691278,10.100000381469728,10.199999809265137,59.69737398243776,0.080737065477448,1.3030858958293985,0.384332012416713,0.1171910762786865,9.352091789245604,14.394117679138995,0.0097659230232238,14.993133544921877,3.8036390510611446,10.95672914478906,-35.09628677368164,34.18072891235352,82.48383261115293,21.91483320633128,0.0,92.44972229003906,79.8822021484375,506.76607885676617,983.1004028320312,3.429548240581072,7.682673324555483,226.3710479736328,28.64453451884608,3.885974824816005,24.25000762939453,50.06866836547852,0.0400720676396101,0.0006000000284984,0.0747999995946884,0.0941693207215138,55.69628143310547,2805.47509765625,3362.22412109375,140.85521766114942,194.3803907479761,10.016724586486816
5,1,Si,2024-07-19_03,3,2024-07-19_04,4,43.85850112359551,3.59665582626589,0.0820058992925984,43.35476853932584,43.96169288389513,43.42925378466269,44.49413198312757,0,1,1,4.0,1,0.1230000033974647,128.37032512257127,21.97332763671875,158.3910675048828,7.229735140379232,200.0,4.201413618222287,0.111447388463676,3.7300000190734863,4.489999771118164,71.4842285652363,300.010009765625,600.030029296875,2.0513827705295187,0.0379312735102502,1.940000057220459,2.1600000858306885,1371.0162264040002,54.42177380889902,0.1735870750191742,10.129073205565469,0.0454166481341716,10.100000381469728,10.199999809265137,59.70612872105802,0.0854980565809364,1.3751755062115534,0.4000681768888159,0.1196325570344924,9.474165916442873,14.374850624685228,0.0048829615116119,14.993133544921877,3.884911324231119,14.662984197107708,-33.875545501708984,39.85717391967773,85.99114315862981,13.939910422955874,7.940916061401367,92.39173889160156,80.29419708251953,524.4831194699931,985.3663940429688,3.3393377520804832,7.862704018511083,224.1279296875,28.62754235885897,3.949195120111362,24.2103328704834,50.12970352172852,0.0405766551472042,0.0006000000284984,0.0715000033378601,0.1136337470597107,54.01776123046875,2808.83203125,3376.415283203125,139.73384251547412,180.03544557028528,10.018738746643066
5,1,Si,2024-07-19_04,4,2024-07-19_05,5,43.35476853932584,3.5109266995920128,0.0809813272652431,43.50141797752809,43.96169288389513,43.42925378466269,44.49413198312757,1,0,0,4.0,0,0.1230000033974647,126.64524626059762,21.97332763671875,158.3910675048828,7.094607448732132,200.009994506836,4.173458631850258,0.1136046301371007,3.660000085830689,4.46999979019165,70.3993300834931,300.0199890136719,600.02001953125,2.0665443562926504,0.0378676762503798,1.919999957084656,2.1700000762939453,1371.0121825357826,54.41442838485547,0.2167017821351482,10.166353442228791,0.0472569187913411,10.100000381469728,10.199999809265137,59.70366781211037,0.0884567467292851,1.374078546971688,0.4018425327167801,0.1220740377902984,9.57670783996582,14.384546647067951,0.0048829615116119,14.993133544921877,3.792648683428295,13.900123802219058,-34.11969375610352,40.19287872314453,84.16753191435633,18.43019727235252,0.0,92.40394592285156,80.29419708251953,514.4317191252024,983.9930419921876,3.4364406050355933,8.017814050016108,221.06082153320312,28.61849217965553,3.9185490986626057,24.2072811126709,50.065616607666016,0.040357623216051,0.0006999999750405,0.0680999979376792,0.1389938174106381,53.10220718383789,2805.978515625,3374.889404296875,141.75267799488384,188.31339944114103,10.024781227111816
5,1,Si,2024-07-19_05,5,2024-07-19_06,6,43.50141797752809,3.525516996631381,0.081043725941361,43.371765168539326,43.96169288389513,43.42925378466269,44.49413198312757,0,1,0,4.0,0,0.1230000033974647,128.3313666847262,22.583696365356445,159.00143432617188,7.164291426865355,200.0,4.14520949929567,0.1266335412455411,3.759999990463257,4.510000228881836,71.5530652095181,300.010009765625,600.010009765625,2.062307403069988,0.03691163954221,1.909999966621399,2.1600000858306885,1371.0173401894278,54.40985811483838,0.2377248193174985,10.18564376078927,0.0350696363811339,10.100000381469728,10.199999809265137,59.70693155548416,0.0840683926790444,1.3808326245602898,0.3954211371161468,0.1220740377902984,9.311807632446287,14.374610313875984,0.0048829615116119,14.993743896484377,3.777638658651656,12.754994461450607,-82.15583038330078,39.39939498901367,85.84892627903508,13.9697594477626,7.721182823181152,92.21778106689452,80.29419708251953,525.8505313377357,984.1990356445312,3.4373375230428067,7.9619314535446275,228.2937164306641,28.72557146609454,3.89281490330294,24.23474884033203,50.071720123291016,0.0405748919081757,0.0006000000284984,0.0775000005960464,0.0654841086340038,55.69628143310547,2807.3212890625,3374.279052734375,143.27178654218585,180.7494213998941,10.030823707580566
5,1,Si,2024-07-19_06,6,2024-07-19_07,7,43.371765168539326,3.514368172720677,0.0810289403501128,43.26722436393258,43.96169288389513,43.42925378466269,44.49413198312757,1,1,0,4.0,0,0.1230000033974647,128.25481141527726,22.583696365356445,158.3910675048828,7.125768401665475,200.0,4.0934093184275815,0.1158123014389952,3.390000104904175,4.449999809265137,71.57769010237165,300.010009765625,600.010009765625,2.066562927169436,0.0362329665878177,1.9299999475479128,2.180000066757202,1371.0152103293665,54.39950690403108,0.2337375830570704,10.149183962651316,0.0535701605997933,10.0,10.300000190734863,59.70264858695813,0.0825823070981925,1.3499332137812017,0.4062611104091106,0.125736266374588,9.721976280212402,14.37481565975527,0.0030518509447574,14.993743896484377,3.8924869091502696,11.431568710330064,-34.27228546142578,31.9833984375,85.83701577258543,13.933132305039583,7.440412521362305,92.33069610595705,79.927978515625,525.6432410481896,983.9930419921876,3.39153033068956,7.723453512680429,224.49415588378903,28.75662900808961,3.8873062545775774,24.2164363861084,50.065616607666016,0.040566584263331,0.0006999999750405,0.0758000016212463,0.1288131112350402,55.39109420776367,2805.139404296875,3393.810791015625,140.39800323670988,179.84095632763896,10.016724586486816
5,1,Si,2024-07-19_07,7,2024-07-19_08,8,43.26722436393258,3.499747225483388,0.0808867977304494,43.17212696629213,43.96169288389513,43.42925378466269,44.49413198312757,1,1,0,4.0,0,0.1230000033974647,128.36436731405487,22.583696365356445,158.08587646484375,7.245554528589339,200.0,4.067245864824094,0.111069827859413,3.670000076293945,4.389999866485596,71.43776026246088,300.010009765625,600.010009765625,2.056201432563608,0.0401785645885029,1.8799999952316284,2.1600000858306885,1371.0139214309438,54.40178643518661,0.2418279541699058,10.164972283262864,0.0477127478366771,10.100000381469728,10.199999809265137,59.703173183175565,0.0760692805057123,1.4083071793357824,0.4081064907767707,0.1135288551449775,9.606005668640137,14.374631390667584,0.0048829615116119,14.993743896484377,3.6534585885184825,10.618315866178891,-43.15317153930664,35.920284271240234,85.84891962696577,13.882677712393878,7.058931350708008,92.28797149658205,79.927978515625,527.447105055155,984.4736938476562,3.359701478887104,7.556859028976109,225.22659301757807,28.780451189935462,3.888240628725084,24.22864532470703,49.94964599609375,0.0405741217653399,0.0006999999750405,0.0768999978899955,0.0501590406755128,56.00146484375,2805.810791015625,3373.51611328125,143.4463983428695,180.6349108678948,10.028809547424316
5,1,Si,2024-07-19_08,8,2024-07-19_09,9,43.17212696629213,3.5171884290439914,0.0814689633380846,43.233769856629216,43.96169288389513,43.42925378466269,44.49413198312757,1,1,0,4.0,0,0.1230000033974647,128.3589523710175,21.05777168273925,158.6962432861328,7.196636896128421,200.0,4.012694827806116,0.11285997924751,3.559999942779541,4.340000152587891,71.42750240172956,300.010009765625,600.02001953125,2.0500338324628173,0.0348886551572603,1.8899999856948853,2.140000104904175,1371.0137324026264,54.405019858230766,0.2459709708469656,10.146627775367898,0.0508112902825622,10.100000381469728,10.300000190734863,59.71139511211784,0.0888383978219261,1.3897796517262688,0.4080373371307605,0.1220740377902984,9.679250717163086,14.374788963645788,0.0079348124563694,14.993133544921877,3.744189700017096,10.095291074528149,-103.57981872558594,32.166507720947266,85.81095139327547,13.9966349669863,6.860560894012451,92.31543731689452,79.927978515625,526.398616230374,985.6410522460938,3.256875737792516,6.4311692896363,168.2332763671875,28.78798494435913,3.89217209493169,24.1828670501709,50.144962310791016,0.0405609483379525,0.0006999999750405,0.0733000040054321,0.1133517778430089,54.62813186645508,2804.6357421875,3412.732421875,142.84575315139452,180.8965329868835,10.016724586486816
5,1,Si,2024-07-19_09,9,2024-07-19_10,10,43.233769856629216,3.4869587445155985,0.0806535899154519,43.02462584269663,43.96169288389513,43.42925378466269,44.49413198312757,1,1,0,4.0,0,0.1230000033974647,130.08240058552678,22.583696365356445,157.78070068359375,7.413868544495582,200.0,4.12311424544906,0.1066394725421884,3.660000085830689,4.460000038146973,72.54851326713913,300.010009765625,600.030029296875,2.067589931607433,0.0383571484771141,1.950000047683716,2.1700000762939453,1371.010263534331,54.40159606933594,0.2362447858398999,10.190422408233786,0.0324673976265021,10.100000381469728,10.300000190734863,59.70575903234347,0.0748073012085575,1.3366602845198483,0.3925760262749844,0.1220740377902984,9.234901428222656,14.36497998903848,0.0067140720784664,14.993743896484377,3.4669504356682768,9.163831385076328,-33.47880554199219,34.30280303955078,87.57388110929439,7.513623771761931,35.48081970214844,92.19336700439452,79.927978515625,537.1236821373117,985.9157104492188,3.252943571168399,9.611277070154657,398.5412292480469,28.83620691851644,3.830707351566821,26.18793296813965,49.98321533203125,0.0408574019921273,0.0006999999750405,0.0650999993085861,0.1354945402190159,58.90072250366211,2805.810791015625,3372.90576171875,140.4628698295294,167.96172595780547,10.032837867736816
6,9,Si,2024-08-01_03,3,2024-08-01_04,4,44.066997752808994,3.679643666325756,0.0835011199756897,43.89461797752809,44.00474981273408,43.47231071350164,44.53718891196653,0,0,0,6.0,1,0.1230000033974647,128.18666886064432,21.97332763671875,157.78070068359375,7.32134278642067,200.0,4.363165995507083,0.0954127196667549,3.9700000286102295,4.639999866485596,71.33779484735447,300.010009765625,600.02001953125,1.9323960599585024,0.0368497716220836,1.7999999523162842,2.059999942779541,1371.0129318589757,55.007606909316905,0.1816285350456293,10.202494459149284,0.0295259073821092,10.100000381469728,10.300000190734863,59.19886055850307,0.0738139662029119,1.2826646644384596,0.3990684303558414,0.1171910762786865,9.640186309814451,14.37478896326259,0.0030518509447574,14.993133544921877,3.91456513100857,11.180294449778362,-74.06842041015625,35.79821014404297,85.54630325374363,13.816417692212951,7.837153434753418,92.14453887939452,80.20264434814453,524.2252233544606,982.2763671875,3.393659198019352,7.910311343804477,227.2866058349609,28.658090957979955,3.948322200710052,24.1828670501709,49.93743515014648,0.0406074219232787,0.0006999999750405,0.0775000005960464,0.1174403379467916,56.61183547973633,2805.978515625,3377.17822265625,137.4564586681634,178.91887894973038,10.022767066955566
6,9,Si,2024-08-01_04,4,2024-08-01_05,5,43.89461797752809,3.660172377447228,0.0833854478314643,43.69129550561797,44.00474981273408,43.47231071350164,44.53718891196653,0,0,0,6.0,1,0.1230000033974647,128.06279020130285,21.97332763671875,157.78070068359375,7.325318755721946,200.0,4.27742532153551,0.1022221952963775,3.7799999713897705,4.579999923706055,71.28603631872048,300.010009765625,600.030029296875,1.9966923304253223,0.0331275424305135,1.870000004768372,2.0899999141693115,1371.0160724532982,55.0019403075232,0.1901274004624308,10.152540900650706,0.05258695228781,10.100000381469728,10.300000190734863,59.19969215428311,0.0780612493379146,1.297088349539205,0.3867892661561674,0.1147495955228805,9.245887756347656,14.374940092466291,0.0079348124563694,14.993133544921877,3.3554664111923063,8.87554638967173,-34.11969375610352,32.89895248413086,85.29265838114343,13.869064188610706,7.470931053161621,98.5106964111328,79.927978515625,525.4791349147259,982.551025390625,3.535306621394526,8.178956293469556,227.2408142089844,28.68577003772713,3.924281856357749,24.1950740814209,50.05645751953125,0.0405879885305039,0.0006999999750405,0.0778000056743621,0.2005743714600737,56.91701889038086,2804.8037109375,3378.551513671875,138.0020698353047,178.4758590109725,10.018738746643066
6,9,Si,2024-08-01_05,5,2024-08-01_06,6,43.69129550561797,3.6235096083803935,0.0829343594976365,43.231184269662926,44.00474981273408,43.47231071350164,44.53718891196653,0,1,1,6.0,1,0.1230000033974647,128.10233661912503,21.362957000732425,158.6962432861328,7.275326555550617,200.0,4.165154037839898,0.1021284501836043,3.799999952316284,4.420000076293945,71.37924832861884,300.0199890136719,600.010009765625,2.064038774920186,0.040943987048533,1.9299999475479128,2.200000047683716,1371.0110878653536,54.99879860305081,0.1856196985465971,10.161737551310146,0.04860999351597,10.100000381469728,10.199999809265137,59.20021559761691,0.0756479966279229,1.3456955341483368,0.3942756926040865,0.1147495955228805,9.367961883544922,14.379291329931098,0.0054933317005634,14.993743896484377,3.308625752736372,7.892053195185743,-65.03494262695312,28.22962188720703,85.33414771302718,13.918761559902991,6.891079425811768,97.39982604980467,79.83641815185547,526.2043151150349,983.3750610351562,3.507019569038041,8.137532581543002,230.21636962890625,28.737656626815937,3.9092279493636095,24.22254180908203,50.06256484985352,0.0405920821677641,0.0006999999750405,0.0746999979019165,0.1621824665269364,57.37479782104492,2805.978515625,3378.551513671875,141.39327157258722,179.962464195621,10.016724586486816
6,9,Si,2024-08-01_06,6,2024-08-01_07,7,43.231184269662926,3.57928583223534,0.0827940731373179,42.97732808988764,44.00474981273408,43.47231071350164,44.53718891196653,1,1,0,6.0,0,0.1230000033974647,126.16603597294464,21.97332763671875,157.4755096435547,7.266053986981113,200.0,4.183306039373984,0.1045664912721578,3.740000009536743,4.460000038146973,70.36323618912583,300.0199890136719,600.02001953125,2.07318769807992,0.0375904975160932,1.9299999475479128,2.200000047683716,1371.0134635001991,55.00282077251292,0.2083245701665043,10.1878979676848,0.0326197086905976,10.100000381469728,10.199999809265137,59.21107064068661,0.0803245694627524,1.3523304185380638,0.3924620779029937,0.1232947781682014,9.411908149719238,14.38867701592547,0.0079348124563694,14.993743896484377,3.054285404354578,7.502650761376561,-69.55168151855469,34.08917617797852,83.84195151566682,18.420017105565964,0.0,100.0,79.8822021484375,518.8587798285491,982.551025390625,3.55583678148879,8.10015002019062,229.02615356445312,28.70320798846712,3.86312792035214,24.23169708251953,50.00762939453125,0.040340885261975,0.0006999999750405,0.0676999986171722,0.0818270011348799,55.238502502441406,2805.978515625,3380.840576171875,144.76747190640674,188.88337838999388,10.026795387268066
6,9,Si,2024-08-01_07,7,2024-08-01_08,8,42.97732808988764,3.866934891427953,0.0899761586699901,43.32931011235955,44.00474981273408,43.47231071350164,44.53718891196653,1,1,0,6.0,0,0.1230000033974647,126.22318564797256,21.362957000732425,157.78070068359375,7.195057611108807,200.0,4.176497875740486,0.10017250226842,3.809999942779541,4.429999828338623,70.45576399875655,300.010009765625,600.010009765625,2.106473604717567,0.03979665028514,1.950000047683716,2.2100000381469727,1371.0172183544005,55.00457855048796,0.2222260473106241,10.194451023550595,0.0228964043480197,10.100000381469728,10.199999809265137,59.20436629184887,0.0825677983694035,1.3320202323805208,0.3852267848078057,0.1159703359007835,9.21292781829834,14.38445537823228,0.0030518509447574,14.993743896484377,3.2352118529718235,7.628790659624623,-53.37687301635742,113.83403778076172,83.56882425018554,18.317500809313035,0.0,97.3906707763672,79.83641815185547,517.2550201184681,984.1990356445312,3.5080230873837173,7.992476822651909,229.11770629882807,28.716691272774924,3.8851156972433234,24.24390411376953,50.065616607666016,0.0403510002426271,0.0006999999750405,0.0645999982953071,0.1941876639880289,56.91701889038086,2805.978515625,3377.330810546875,144.45823748530836,188.9734168262826,10.018738746643066
6,9,Si,2024-08-01_08,8,2024-08-01_09,9,43.32931011235955,3.550864204670488,0.0819506286959693,43.23398539325843,44.00474981273408,43.47231071350164,44.53718891196653,1,1,0,6.0,0,0.1230000033974647,127.94748764660942,21.05777168273925,157.78070068359375,7.343126916203783,200.0,4.161595820572666,0.1069056657784371,3.7699999809265137,4.420000076293945,71.36603186646957,300.010009765625,600.010009765625,2.107162644373952,0.0384899091108393,1.950000047683716,2.200000047683716,1371.0127202455303,55.01047438070941,0.2298276272746669,10.194947466024702,0.0219055492946019,10.100000381469728,10.199999809265137,59.20459035848734,0.0731033249201095,1.319028786571211,0.3936696410005026,0.1196325570344924,9.414349555969238,14.374675006494936,0.0079348124563694,14.993743896484377,2.5915441983141285,6.89536235009462,-50.63020706176758,28.321176528930664,85.5000741251148,13.84103129947836,7.910397529602051,97.39372253417967,79.8822021484375,527.3154617563414,984.7483520507812,3.4665867774400145,7.62580295726012,221.3812713623047,28.796343169973284,3.900406409818361,24.1798152923584,50.14191055297852,0.0405778800943856,0.0006999999750405,0.0790999978780746,0.1011642531267449,57.222206115722656,2805.978515625,3376.110107421875,142.5546485977827,180.49609764981085,10.026795387268066
6,9,Si,2024-08-01_09,9,2024-08-01_10,10,43.23398539325843,3.5302805626835823,0.0816552193967773,43.2034202247191,44.00474981273408,43.47231071350164,44.53718891196653,1,1,0,6.0,0,0.1230000033974647,127.88600335554644,21.362957000732425,157.78070068359375,7.308533129417474,200.0,4.171747297865951,0.1026080768197489,3.7799999713897705,4.440000057220459,71.50913074244566,300.010009765625,600.010009765625,2.103654824787369,0.034392130068857,1.9800000190734863,2.190000057220459,1371.015250513109,55.00379040546153,0.230050420764764,10.196764080476688,0.0176973897378886,10.100000381469728,10.199999809265137,59.19922977324076,0.07404989657351,1.298379471443467,0.4007196138139278,0.1245155185461044,9.675588607788086,14.379025981225109,0.0067140720784664,14.993743896484377,2.858592135366196,7.724599681171702,-76.6319808959961,26.490066528320312,85.17436389261843,13.827645810557446,7.351909160614014,95.72130584716795,79.8822021484375,525.9950177396942,985.0230712890624,3.4511214588876404,7.738494651696897,224.5857086181641,28.80394290342169,3.8491473684109385,24.24085235595703,50.05645751953125,0.0406006467803446,0.0006999999750405,0.0724999979138374,0.0816334846390781,56.30664825439453,2804.468017578125,3374.889404296875,141.99837543958645,180.7170863445235,10.020752906799316
7,3,SiO2,2024-08-05_03,3,2024-08-05_04,4,43.68900561797753,3.633369560106568,0.0831643913317055,43.76099325842696,43.87698951310861,43.34455041387617,44.40942861234105,0,0,0,,1,0.1230000033974647,125.61840327836124,21.05777168273925,157.78070068359375,7.182491664659254,200.0,4.108590499745531,0.1176695699234672,3.7200000286102295,4.460000038146973,70.29682343321163,300.010009765625,600.030029296875,2.0953712878931143,0.0381549473257924,1.9700000286102293,2.200000047683716,1371.0132735091363,54.721158385240656,0.1843673430051844,10.18839029703548,0.032038647802961,10.100000381469728,10.199999809265137,60.00633493905069,0.0897359977632276,1.2629227170341844,0.3797988901350098,0.1147495955228805,9.201940536499023,14.384428037229442,0.0,14.993743896484377,4.158371247461833,11.202364711788078,-32.53273010253906,57.252723693847656,83.82887076188774,18.346411026449083,0.0,92.13843536376952,80.24842071533203,513.8895250721099,978.2250366210938,3.558135358144132,8.145871178714087,225.3639373779297,28.56696132140725,3.944049204352243,24.2011775970459,50.05340576171875,0.0403197026031956,0.0006999999750405,0.068400003015995,0.1789111773076654,56.45924377441406,2803.460693359375,3379.772216796875,142.71922388805623,188.7571992967831,10.016724586486816
