experiment_key,lot_number,wafer_number,conditioning_count,conditioning_surface,mean_si_etch,std_si_etch,cv_si_etch,min_si_etch,max_si_etch,n_points,Date,planned_wafers,process_date,process_group,n_samples,n_process_signals,EpdIntensity_mean,EpdIntensity_std,EpdIntensity_max,ForeLinePressure_mean,ForeLinePressure_std,ForeLinePressure_min,ForeLinePressure_max,Gas1Flow_mean,Gas1Flow_std,Gas1Flow_max,Gas2Flow_mean,Gas2Flow_std,Gas2Flow_min,Gas2Flow_max,Gas4Flow_mean,Gas4Flow_std,Gas4Flow_max,Gas5Flow_mean,Gas5Flow_std,Gas5Flow_max,Gas7Flow_mean,Gas7Flow_std,Gas7Flow_min,Gas7Flow_max,Heater1Temp_mean,Heater1Temp_std,Heater2Temp_mean,Heater2Temp_std,Heater2Temp_min,Heater2Temp_max,Heater3Temp_mean,Heater3Temp_std,Heater3Temp_min,Heater3Temp_max,Heater4Temp_mean,Heater4Temp_std,Heater4Temp_min,Heater4Temp_max,HeliumBPFlow_mean,HeliumBPFlow_std,HeliumBPFlow_min,HeliumBPFlow_max,HeliumBPPressure_mean,HeliumBPPressure_std,HeliumBPPressure_min,HeliumBPPressure_max,PlatenDcBias_mean,PlatenDcBias_std,PlatenDcBias_min,PlatenDcBias_max,PlatenRFLoadCapacitor_mean,PlatenRFLoadCapacitor_std,PlatenRFLoadCapacitor_min,PlatenRFLoadCapacitor_max,PlatenRFLoadPower_mean,PlatenRFLoadPower_std,PlatenRFLoadPower_max,PlatenRFPeakToPeak_mean,PlatenRFPeakToPeak_std,PlatenRFPeakToPeak_max,PlatenRFReflectedPower_mean,PlatenRFReflectedPower_std,PlatenRFReflectedPower_max,PlatenRFTuningCapacitor_mean,PlatenRFTuningCapacitor_std,PlatenRFTuningCapacitor_min,PlatenRFTuningCapacitor_max,Pressure_mean,Pressure_std,Pressure_min,Pressure_max,SourceRF2PeakToPeak_mean,SourceRF2PeakToPeak_std,SourceRF2PeakToPeak_max,SourceRF2TuningCapacitor_mean,SourceRF2TuningCapacitor_std,SourceRFLoadPower_mean,SourceRFLoadPower_std,SourceRFLoadPower_max,SourceRFPeakToPeak_mean,SourceRFPeakToPeak_std,SourceRFPeakToPeak_max,SourceRFReflectedPower_mean,SourceRFReflectedPower_std,SourceRFReflectedPower_max,SourceRFTuningCapacitor_mean,SourceRFTuningCapacitor_std,moriInnerCurrent_mean,moriInnerCurrent_std,moriInnerCurrent_max
2024-07-09_07,3,7,9,Chuck,43.58551297651685,3.5956182045580425,0.0824957183937539,39.8958,51.4953,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_07,3246,31,0.12300000339746475,0.0,0.12300000339746475,127.97700960226288,34.738430768278164,21.97332763671875,157.78070068359375,7.236598899641929,35.02230617542278,200.0,3.964035770735914,0.10536391394100274,3.390000104904175,4.269999980926514,71.13867828514695,121.74420077824196,300.010009765625,408.2614527059351,270.5617427500425,600.02001953125,2.0683086309914813,0.034521654808809074,1.899999976158142,2.1700000762939453,1371.0140754290737,0.03477720753145564,54.90234096947821,0.18060118858966417,54.599998474121094,55.20000076293945,10.177510720451012,0.04175732359242638,10.100000381469727,10.199999809265137,60.01201448657964,0.07303893624625436,59.79999923706055,60.099998474121094,1.3904398426698155,0.4084838244191339,0.1269569993019104,9.712210655212402,14.374502388610104,2.9515510772771267,0.0,14.993133544921875,2.8973780292386415,8.49707688723437,-34.974212646484375,31.55613899230957,85.79443665587895,13.939185731657608,7.672353267669678,92.34290313720703,40.86202763365289,22.99820791777379,79.927978515625,526.5844987268736,230.64153515318858,982.551025390625,3.2968875024678876,7.355475308829471,215.56748962402344,28.78337043872676,3.868042953653967,24.27442169189453,50.074771881103516,0.0405888782620263,0.009206861076060082,0.0006000000284984708,0.07940000295639038,0.11437389634673564,2.463047902218847,57.222206115722656,1.9433148490449785,0.2312756426289389,2585.8256970850393,710.1533589705609,2805.810791015625,3056.590906280687,798.0707180499885,3369.548583984375,141.29426039730097,178.2506254842422,1000.0,3.007701786814541,0.23209865558836837,9.821586637385304,1.3249844569489377,10.020752906799316
2024-07-09_08,3,8,9,Chuck,43.50429716483146,3.580641267962553,0.0823054617891199,39.8245,51.3609,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_08,3247,31,0.12300000339746475,0.0,0.12300000339746475,127.91635403987037,34.70615545400492,21.362957000732422,157.78070068359375,7.178740376275013,34.85574112389575,200.0,3.927653249241882,0.11302829808519999,3.5299999713897705,4.309999942779541,71.34260239719617,121.84324922665623,300.010009765625,407.900984094194,270.5913192768998,600.02001953125,2.041404336057592,0.038833852503639646,1.8899999856948853,2.1600000858306885,1371.0165958856853,0.03720465388679066,54.903602938450845,0.19267823256051145,54.599998474121094,55.20000076293945,10.173575577531773,0.0461477018460005,10.100000381469727,10.300000190734863,60.007914639194816,0.08400462654387489,59.79999923706055,60.20000076293945,1.3748630840190197,0.40621275781682914,0.12207403779029846,9.678030014038086,14.37473388797881,2.950909380341536,0.006103701889514923,14.993743896484375,3.209020803772856,8.19341135222976,-39.73509979248047,32.013916015625,85.68780023926105,13.897617780908728,7.129123687744141,92.44972229003906,40.858917269223575,22.972771953030687,79.8822021484375,528.2940024143004,230.97408218419588,983.3750610351562,3.386060111439197,7.4972926635786195,222.93771362304688,28.79678524241728,3.846973441900151,24.24085235595703,49.937435150146484,0.040570002716328074,0.009224470210657055,0.0006000000284984708,0.07840000092983246,0.194371042818446,3.194028087191311,56.45924377441406,1.9433323067446875,0.23124215491248842,2585.624170080713,710.7028856573651,2803.29296875,3054.7196112968463,797.853321644012,3410.443359375,140.89953310334263,178.82283007358012,1000.0,3.007699414844472,0.23206294070802863,9.817914217921599,1.3358543792281536,10.018738746643066
2024-07-09_09,3,9,9,Chuck,43.42807412224719,3.5553391158461136,0.0818672986934227,39.7708,51.19,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_09,3247,31,0.12300000339746475,0.0,0.12300000339746475,127.86700936820569,34.790449999182144,21.362957000732422,157.78070068359375,7.290098553345589,35.00512434051183,200.0,3.931259654579362,0.10767406813996583,3.5199999809265137,4.25,71.3438095745344,121.82987875968641,300.010009765625,407.8137499731359,270.7027464674745,600.02001953125,2.030772992527077,0.03478015455913742,1.909999966621399,2.1500000953674316,1371.0141942547327,0.034899529723122366,54.90215535776264,0.20499381063713937,54.599998474121094,55.20000076293945,10.192485223375984,0.02636663408723978,10.100000381469727,10.199999809265137,60.00104685772519,0.08046407397784021,59.79999923706055,60.099998474121094,1.4887073697688067,0.43597405012637497,0.12329477816820145,9.823297500610352,14.37472354692172,2.9509492715228647,0.0024414807558059692,14.993743896484375,2.900677647192661,7.88088921481865,-35.187843322753906,30.762657165527344,85.73451325046784,13.91304221576548,6.985686779022217,92.51686096191406,40.86624851878842,22.977153082815548,79.8822021484375,527.2026105856653,231.45933801560204,980.7656860351562,3.3937155921407984,7.4408544516611315,219.09237670898438,28.79508683627886,3.874258583299593,24.1859188079834,50.114444732666016,0.0406085306050802,0.009275627706072345,0.0006000000284984708,0.07819999754428864,0.04840478171632589,1.5936110621625226,55.69628143310547,1.9433323067446875,0.23124215491248842,2586.0036618979043,710.0687225400136,2804.8037109375,3052.5011713787485,796.7096040323088,3361.461181640625,138.4878376903036,178.13448857756416,1000.0,3.007699414844472,0.23206294070802863,9.821625655491168,1.3247797557876213,10.018738746643066
2024-07-09_10,3,10,9,Chuck,42.98307262797753,3.537856523444539,0.0823081345083217,39.3302,50.7712,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_10,3349,31,0.12300000339746475,0.0,0.12300000339746475,124.44398363101443,38.5992109657969,21.057771682739258,157.78070068359375,7.096727373180802,34.48588596999163,200.00999450683594,3.999065425866538,0.10978742265780053,3.609999895095825,4.300000190734863,69.22416533028641,120.50336451503891,300.010009765625,395.1119515377573,275.6597954752518,600.02001953125,2.0136130041206157,0.03391815023780896,1.8700000047683716,2.109999895095825,1371.0161202796078,0.03677192868753774,54.902776578605334,0.23265694033107667,54.599998474121094,55.29999923706055,10.199999809265137,0.0,10.199999809265137,10.199999809265137,60.000656460533925,0.09597374965249478,59.79999923706055,60.20000076293945,1.3581609754473034,0.4028160528829252,0.11963255703449249,9.807428359985352,14.3977824885773,2.8968478535202573,0.0024414807558059692,14.993743896484375,3.1973355701340602,8.69987218811143,-35.12680435180664,31.220436096191406,82.30461807127193,21.84925305935482,0.0,92.52906799316406,39.61351273059133,23.702916838225683,79.8822021484375,507.5996988683218,245.99497212639105,983.6497192382812,3.294891823881836,7.493305758883414,225.18081665039062,28.650061333702727,3.870313615264792,24.22559356689453,50.065616607666016,0.040115496806421326,0.009561077732931451,0.0006000000284984708,0.07959999889135361,0.0960025371598215,2.2682142855091976,56.30664825439453,1.9453568229322187,0.22731636449863385,2482.413694985983,859.0128837673286,2807.3212890625,2942.3383880915944,956.9631458732403,3365.886474609375,144.50262892310764,195.2897475449798,1000.0,3.006569125111974,0.23048406235802152,9.829264415275093,1.2935979768336259,10.018738746643066
2024-07-11_01,4,1,3,Si,44.30630482640449,3.7748835123493496,0.0851996917174572,40.5354,52.6455,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_01,3247,31,18.985095398765015,120.24600093394169,785.3181762695312,128.50012528584264,35.11390764599939,21.362957000732422,159.00143432617188,7.299424084855692,35.003704448362335,200.0,3.964028369473574,0.09842712579871915,3.5999999046325684,4.260000228881836,71.33039719203082,121.88232036295274,300.010009765625,408.15920106087754,270.54258291332866,600.02001953125,1.9940991684734766,0.03511329773315618,1.8600000143051147,2.0999999046325684,1371.0129010688352,0.033521640955539826,54.70846880697492,0.09686606231181384,54.5,54.900001525878906,10.177825621395504,0.041548082189118096,10.100000381469727,10.199999809265137,59.67446905523217,0.10020535274306969,59.29999923706055,59.900001525878906,1.3538766518684948,0.3925530741000294,0.10376293212175369,9.292275428771973,14.375240499788765,2.949642093805523,0.005493331700563431,14.994964599609375,3.3247881223504128,12.223676780939886,-34.119693756103516,33.204139709472656,85.34275117065857,13.949320298944247,7.861567974090576,92.52296447753906,40.84328209513108,22.967196450827668,80.20264434814453,519.0362490415206,230.6507904114203,977.3323974609375,3.4401700794226415,8.117488950434183,224.76882934570312,28.48731699274766,4.049857446917518,24.22254180908203,49.94354248046875,0.0405508465633616,0.009205681097810637,0.0006000000284984708,0.07080000638961792,0.1682418609421768,3.031747990301544,60.57924270629883,1.9433323067446875,0.23124215491248842,2586.3408076101573,710.29320070546,2807.656982421875,3058.5190593224875,798.4690010459252,3413.190185546875,137.7885246335712,177.30390006234916,1000.0,3.007699414844472,0.23206294070802863,9.81990860850032,1.3245463948393315,10.022767066955566
2024-07-11_02,4,2,3,Si,44.36490342820225,3.737808419771371,0.0842514720182009,40.6087,52.5266,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_02,3246,31,0.12300000339746475,0.0,0.12300000339746475,128.2152533522375,34.80580627367817,21.97332763671875,158.3910675048828,7.307082564149394,35.00945892298458,200.0,3.998062248811704,0.13103042052107353,3.5299999713897705,4.369999885559082,71.4984165195884,121.97502881855712,300.010009765625,407.71584886683405,270.7636124655439,600.02001953125,2.038228553052457,0.04203859565585371,1.8899999856948853,2.140000104904175,1371.017278590176,0.037806452275671996,54.717190411674046,0.14252966063913244,54.400001525878906,54.900001525878906,10.187738634815792,0.032804047731607965,10.100000381469727,10.199999809265137,59.69463965603399,0.07725402346415465,59.5,59.79999923706055,1.3347697934286138,0.39844048321044234,0.125736266374588,9.536423683166504,14.374801934707637,2.951380870695977,0.006714072078466415,14.993133544921875,3.4292988953440555,15.271498788326431,-90.76204681396484,35.828731536865234,86.355484704654,13.99407582043048,7.849360466003418,92.6358871459961,40.84782605279909,22.94143970078068,80.24842071533203,522.4172834912275,230.38981312680298,976.1650390625,3.262956107043313,7.993210145843175,227.51548767089844,28.54605565038788,3.973740574202562,24.2042293548584,49.937435150146484,0.04060841009351617,0.009252078568178635,0.0006000000284984708,0.07800000160932541,0.06308662898732936,1.7964095872676358,51.881465911865234,1.9433148490449785,0.2312756426289389,2587.062145945325,708.5885268201572,2806.314208984375,3060.344278068801,795.7853800172239,3372.447998046875,136.93305598052697,177.84916659942635,1000.0,3.007701786814541,0.23209865558836837,9.821190131863766,1.3249349503215857,10.032837867736816
2024-07-11_03,4,3,3,Si,44.32450595134832,3.668143649233856,0.0827565602933082,40.6007,52.3633,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_03,3195,31,0.12300000339746475,0.0,0.12300000339746475,129.93157513040893,32.34790384339084,22.27851104736328,158.08587646484375,7.434403763404218,35.27564824141441,200.0,3.988710511271756,0.13974245862734952,3.4700000286102295,4.46999979019165,72.5619686784762,122.56910514866732,300.010009765625,414.39277811154886,267.9042179948678,600.030029296875,2.0402816529938126,0.038782902385228614,1.899999976158142,2.1500000953674316,1371.0126729615977,0.033267539730994306,54.71007823078472,0.15152720954602142,54.400001525878906,54.900001525878906,10.184100056739293,0.036572977360529786,10.100000381469727,10.199999809265137,59.703568162753925,0.06839089948115008,59.5,59.79999923706055,1.3065337882355346,0.39309254042660335,0.1269569993019104,9.328898429870605,14.364885243315232,2.974463339011845,0.0024414807558059692,14.993743896484375,4.315030686582944,14.20248780913128,-33.936580657958984,38.758506774902344,87.8544574504727,7.562753375542266,35.32822799682617,92.31848907470703,41.517408885567775,22.548383641727842,80.24842071533203,535.8935501218028,222.47433279535224,980.2163696289062,3.3774103762783074,10.122825512140182,398.17498779296875,28.662707061051204,3.9114197153372263,26.297800064086914,49.937435150146484,0.0408586538915999,0.008939669649980072,0.0006000000284984708,0.06449999660253525,0.08262444676741001,2.0876449023188304,53.71257781982422,1.9424100156494524,0.23300294063431679,2644.393257516016,602.4362208563106,2804.468017578125,3117.651050759854,688.4285579240271,3368.327880859375,132.9336714534949,164.38437703097526,619.6783447265625,3.007824726134585,0.23394227103316292,9.817971222389472,1.3352202440119825,10.018738746643066
2024-07-11_04,4,4,3,Si,43.998570636404494,3.6403860875063514,0.0827387352555105,40.2776,51.9429,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_04,3247,31,0.12300000339746475,0.0,0.12300000339746475,127.90996261152591,34.73405445152922,21.97332763671875,158.08587646484375,7.3476070307308765,35.0822849321091,200.0,3.9949245765681334,0.1178561276569463,3.549999952316284,4.369999885559082,71.31245763700892,121.8862482673481,300.010009765625,408.0415783298541,270.65868241631404,600.02001953125,2.0574807071083687,0.0428238705225655,1.9199999570846558,2.1600000858306885,1371.0129010688352,0.033521640955539826,54.72106574680903,0.16673424080066163,54.400001525878906,55.0,10.176162557305283,0.04261521181490829,10.100000381469727,10.199999809265137,59.69313216965713,0.0706822135911993,59.5,59.79999923706055,1.315432165502988,0.39296647739438867,0.12085329741239548,9.399701118469238,14.37486566028959,2.9506861453390814,0.0030518509447574615,14.993743896484375,3.582574117429667,12.952056741861254,-34.85213851928711,34.791099548339844,85.97821209355064,13.909767999581037,7.843256950378418,92.37036895751953,40.89041331132302,22.981653966202988,80.111083984375,524.7511664726273,231.23596565691903,982.2077026367188,3.3921788556872423,8.116637402964345,226.6914825439453,28.691529738928747,3.9167868914287594,24.22254180908203,49.96795654296875,0.04057671666952882,0.009262450860320412,0.0006000000284984708,0.07150000333786011,0.11353975771242264,2.4444351537271785,54.93331527709961,1.9430243301509085,0.23183182569037464,2585.948710642193,710.1636772066771,2804.468017578125,3059.4311840737605,798.8635355062781,3371.989990234375,139.54984800185758,178.0439520771031,1000.0,3.007699414844472,0.23206294070802863,9.821371937297402,1.3247504640287942,10.026795387268066
2024-07-11_05,4,5,3,Si,43.92957708887641,3.58105345993556,0.0815180499618862,40.2389,51.7485,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_05,3195,31,0.12300000339746475,0.0,0.12300000339746475,129.7762600303256,32.28763606904632,21.97332763671875,158.08587646484375,7.421862284622282,35.275835394214276,200.0,4.004331796046154,0.11649419853692336,3.609999895095825,4.289999961853027,72.3051986721474,122.43579236973949,300.010009765625,414.75917848010954,267.68022384778135,600.02001953125,2.0585727217798127,0.03979159203610417,1.909999966621399,2.1600000858306885,1371.0178360200264,0.03828187075505114,54.69862325605652,0.1951462924826912,54.400001525878906,55.0,10.147762236498144,0.0518034485202926,10.0,10.300000190734863,59.70744912351987,0.06747710471712225,59.599998474121094,59.900001525878906,1.3340602415175131,0.407726257691759,0.12451551854610443,9.726859092712402,14.364787800329065,2.9738270908218905,0.005493331700563431,14.993743896484375,4.103875085893371,11.902122458327502,-34.63850784301758,41.53569030761719,87.82240396777229,7.5678447017597295,35.35569381713867,92.25745391845703,41.523885099503545,22.557904605602523,79.8822021484375,536.8458344126718,223.0723477491251,983.5123901367188,3.481101669424763,10.50345867481826,387.8292236328125,28.780245864820404,3.8655320295780244,26.43818473815918,49.94354248046875,0.04088244095422088,0.008934219211635255,0.0006000000284984708,0.06440000236034393,0.16601305082556975,2.964769638791193,55.69628143310547,1.9424100156494524,0.23300294063431679,2644.9648450490267,600.6784756680511,2805.978515625,3117.1626572968626,685.947149602262,3368.17529296875,134.22668209992617,164.78055203999781,615.558349609375,3.007824726134585,0.23394227103316292,9.817980051115272,1.3352205957663323,10.018738746643066
2024-07-11_06,4,6,3,Si,43.64391731,3.5909332851148625,0.0822779783860529,39.9431,51.5914,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_06,3247,31,0.12300000339746475,0.0,0.12300000339746475,127.99173380185319,34.76179859991334,21.362957000732422,157.78070068359375,7.314391746518725,35.00230868917005,200.0,3.9219495094406227,0.1257146820473865,3.5199999809265137,4.28000020980835,71.36169998560986,121.87132585113075,300.010009765625,407.8771681551993,270.6722532097639,600.02001953125,2.0619556023445282,0.038181383843355676,1.940000057220459,2.1700000762939453,1371.0144713659965,0.03518158690579384,54.699384642924976,0.19949020927114033,54.400001525878906,55.0,10.124084020050114,0.04439149658056304,10.100000381469727,10.300000190734863,59.70428090143982,0.07411531617469531,59.5,59.900001525878906,1.335220040210236,0.3953761901976121,0.12329477816820145,9.430219650268555,14.37502563241003,2.9500783244416766,0.006714072078466415,14.993133544921875,3.3995570701784747,11.379149053300429,-65.46220397949219,34.943695068359375,86.02859241381623,13.91991288949367,7.678456783294678,92.56263732910156,40.871464963982866,22.984575588422363,79.8822021484375,526.2461205785885,231.4054778876897,983.3750610351562,3.320868740180088,7.742324040006005,225.6843719482422,28.76280318548909,3.8844576116906255,24.2133846282959,49.937435150146484,0.04056667652274251,0.009248905590603497,0.0006000000284984708,0.07859999686479568,0.11419768666795191,2.457904405544427,54.93331527709961,1.9433323067446875,0.23124215491248842,2585.976675171613,710.0628744332389,2806.146484375,3057.253533422378,798.2766461374358,3370.464111328125,140.3073875579328,178.04187474114707,1000.0,3.007699414844472,0.23206294070802863,9.82144327284117,1.3247600493403604,10.026795387268066
2024-07-11_07,4,7,3,Si,43.214110956853936,3.544839253352606,0.0820296698199313,39.5572,51.0043,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_07,3299,31,0.12300000339746475,0.0,0.12300000339746475,126.15892965427201,36.85118214603358,20.752586364746094,157.78070068359375,7.1876174610714525,34.74052627215629,200.0,4.085137935073566,0.10735475820923701,3.619999885559082,4.380000114440918,70.30018486407317,121.17085684784016,300.010009765625,401.2096803098709,273.4633266572705,600.030029296875,2.069281547999664,0.03685562111661401,1.940000057220459,2.1600000858306885,1371.0134553380285,0.03412494939736831,54.70624478407505,0.2198675142084983,54.400001525878906,55.099998474121094,10.16611094588979,0.04734016486771946,10.100000381469727,10.199999809265137,59.70869968688354,0.07179642719039979,59.5,59.79999923706055,1.2966061205882382,0.40234653685027516,0.12207403779029846,9.823297500610352,14.384563479798379,2.92764967999499,0.009765923023223877,14.993743896484375,3.641536272377923,11.25219227103678,-59.6636848449707,33.234657287597656,84.32955023139561,18.471552270318455,0.0,92.56263732910156,40.207197207832166,23.347510698349424,79.927978515625,516.9519863585408,239.51040460662577,984.7483520507812,3.3516289322572375,7.803692920013852,222.84616088867188,28.711760956578342,3.883982327785933,24.23474884033203,50.05645751953125,0.0403706876980409,0.00933265716097615,0.0006000000284984708,0.06859999895095825,0.0778457893679163,1.998726844183958,52.3392448425293,1.944225522885723,0.22952048533208294,2533.0509506415224,790.9734081460806,2805.978515625,2998.7928222582245,885.0146064608089,3370.158935546875,142.5087858278572,187.4130657992346,1000.0,3.007578053955744,0.2302281863366009,9.824005433377732,1.3144215724383406,10.018738746643066
2024-07-11_08,4,8,3,Si,43.135930337078655,3.5405483509044084,0.0820788684337482,39.4823,50.9625,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_08,3299,31,0.12300000339746475,0.0,0.12300000339746475,126.10120447349028,36.90669901509207,21.362957000732422,158.08587646484375,7.256304948076055,34.726753814571,200.0,3.9107547966268217,0.11397796445961542,3.450000047683716,4.239999771118164,70.40383441922957,121.2978594259525,300.010009765625,401.4473767239385,273.35748220969907,600.02001953125,2.0522460946533743,0.04046969253322805,1.9199999570846558,2.1700000762939453,1371.0168797821664,0.03745750080426739,54.69490810508763,0.203288914810213,54.400001525878906,55.0,10.18899653788298,0.031297696129518875,10.100000381469727,10.199999809265137,59.70785097282343,0.08238884277308584,59.5,59.79999923706055,1.2878792536921775,0.3982053151051706,0.12207403779029846,9.708548545837402,14.384559405824747,2.9276263910244795,0.009765923023223877,14.993743896484375,3.4525139170655628,10.800018960997294,-35.9508056640625,34.699546813964844,84.2817483252605,18.459930616408453,0.0,92.61146545410156,40.19734508494747,23.34141658621866,79.8822021484375,516.5776817643234,239.4552080412428,981.3837280273438,3.364908505672666,7.752089226543015,221.79327392578125,28.729529009330776,3.901938295346664,24.24390411376953,50.144962310791016,0.040320308758756106,0.009412781136616448,0.0006000000284984708,0.06890000402927399,0.14375799617900312,2.7501695991286437,54.93331527709961,1.944225522885723,0.22952048533208294,2533.0629537859336,791.0140159194908,2805.642822265625,2998.863125655679,885.0825555632423,3370.61669921875,142.53291213214533,187.36198571818815,1000.0,3.007578053955744,0.2302281863366009,9.824089706793233,1.3144413269693334,10.026795387268066
2024-07-11_09,4,9,3,Si,42.94292808988764,3.535692373945909,0.0823346830599217,39.3009,50.7659,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_09,3351,31,0.12300000339746475,0.0,0.12300000339746475,124.26233598247495,38.70887575028268,21.057771682739258,157.78070068359375,7.094712027254918,34.475460885890286,200.0,3.9160191235133905,0.10405583181722533,3.5399999618530273,4.170000076293945,69.19637714091702,120.52696493642381,300.010009765625,394.7628009152818,275.8265369663249,600.030029296875,2.0356400751847006,0.03588703551493884,1.899999976158142,2.1600000858306885,1371.0141415779572,0.03484523858489893,54.698687586134064,0.2038101396251176,54.400001525878906,55.0,10.18701868390226,0.03361447136912784,10.100000381469727,10.199999809265137,59.69737398243776,0.08073706547744809,59.400001525878906,59.79999923706055,1.3030858958293985,0.384332012416713,0.11719107627868652,9.352091789245605,14.394117679138995,2.9056647980381864,0.009765923023223877,14.993133544921875,3.8036390510611446,10.95672914478906,-35.09628677368164,34.180728912353516,82.48383261115293,21.914833206331277,0.0,92.44972229003906,39.57082660871988,23.706293384128795,79.8822021484375,506.76607885676617,247.25927891220618,983.1004028320312,3.429548240581072,7.682673324555483,226.3710479736328,28.644534518846076,3.8859748248160044,24.25000762939453,50.068668365478516,0.040072067639610104,0.00960823282938801,0.0006000000284984708,0.07479999959468842,0.09416932072151386,2.225362962649055,55.69628143310547,1.9450910176066847,0.22783651328957183,2482.0148440013536,859.2831457973278,2805.47509765625,2940.341815744717,957.4850375584494,3362.22412109375,140.85521766114942,194.38039074797612,1000.0,3.0074604595643093,0.22843627316775636,9.826760967963846,1.3043671512004134,10.016724586486816
2024-07-11_10,4,10,3,Si,43.42402808988764,3.5187772857649904,0.0810329543468682,39.775,51.2116,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_10,3194,31,0.12300000339746475,0.0,0.12300000339746475,129.8078142362008,32.52221081083783,21.362957000732422,158.08587646484375,7.416819036730642,35.286110526811406,200.0,3.8884596268535034,0.10605743761295305,3.440000057220459,4.190000057220459,72.46164985557724,122.4617922459582,300.010009765625,414.6176694506638,267.77619459743335,600.02001953125,2.085278586141005,0.029361102003082735,1.9600000381469727,2.1700000762939453,1371.0157131321669,0.03639288032481248,54.70122165357462,0.19496112326261714,54.400001525878906,55.0,10.188259112513954,0.03219539602453678,10.100000381469727,10.199999809265137,59.70485301725403,0.06270545060123098,59.5,59.79999923706055,1.3054530371374724,0.4059140862388482,0.10864589363336563,9.729300498962402,14.36937982935876,2.962767389890543,0.009765923023223877,14.994964599609375,2.9846509916751027,10.172223913867802,-35.218360900878906,38.941619873046875,87.8528543112796,7.598491526906482,35.37705612182617,92.49549865722656,41.55462921180797,22.538900719669968,79.8822021484375,536.2597853649237,223.48923712466816,985.0917358398438,3.388328500586558,9.867185876227444,397.90032958984375,28.83067534905937,3.837793207908242,26.328317642211914,50.154117584228516,0.04085497770438195,0.009004043154316183,0.0006000000284984708,0.06519999355077744,0.09875040526082535,2.276938797031657,54.170352935791016,1.9427050720100187,0.23244168094055248,2644.966142323589,600.7755851795839,2806.146484375,3116.965162187647,685.8697233894253,3366.34423828125,137.3215419627311,165.98343338301615,617.6030883789062,3.0078271759549153,0.233978860792093,9.821486538174605,1.3241361707604666,10.026795387268066
2024-07-19_01,5,1,1,Si,44.31420112359551,3.7898979852093886,0.0855233286196244,40.572,52.7809,89,19th July 2024,10,2024-07-19,Day_2024_07_19_Wafer_01,3196,31,19.429191571204587,122.0830355631305,791.1818237304688,130.5967807405732,32.74762237273579,22.583696365356445,158.6962432861328,7.342900509862707,35.287493360951046,200.0,4.123398014168268,0.13133059857555368,3.569999933242798,4.46999979019165,72.59487167000188,122.53893217223354,300.010009765625,414.20109982066816,267.98978553412513,600.02001953125,1.991564454774236,0.038603854064549234,1.809999942779541,2.0899999141693115,1371.0100726341277,0.030097225300518192,54.4036606524853,0.2958277115748955,53.900001525878906,54.79999923706055,10.113172901437638,0.06060565876129088,10.0,10.199999809265137,59.725813552942384,0.08521408780040646,59.400001525878906,59.900001525878906,1.5159231214498512,0.41153504800241875,0.10864589363336563,9.377727508544922,14.36037549212836,2.984160353572371,0.0,14.994354248046875,3.0135595813412244,11.291114215693876,-32.68532180786133,37.65983963012695,87.01101186009909,7.77987472607154,35.07187271118164,92.95327758789062,41.53835069491657,22.564409568986573,80.29419708251953,529.6770424777187,222.17024573400388,971.3583984375,3.5599086980366885,10.344475532651858,372.9972229003906,28.529406389396392,4.022434116389913,25.33646583557129,49.94354248046875,0.04083832877612199,0.009012118076499202,0.0006000000284984708,0.06650000065565109,0.13540440059275144,2.7069253814616663,59.6636848449707,1.9421151439299125,0.2335621290253999,2644.6406534550633,602.5167767207918,2806.64990234375,3124.4987973247808,689.8996755671998,3377.635986328125,139.77962582360473,167.13800015799882,649.8306274414062,3.007822277847309,0.2339056984346324,9.81311260952669,1.3460123542499256,10.016724586486816
