experiment_key,lot_number,wafer_number,conditioning_count,conditioning_surface,mean_si_etch,std_si_etch,cv_si_etch,min_si_etch,max_si_etch,n_points,Date,planned_wafers,process_date,process_group,n_samples,n_process_signals,EpdIntensity_mean,ForeLinePressure_mean,ForeLinePressure_min,ForeLinePressure_max,Gas1Flow_mean,Gas1Flow_max,Gas2Flow_mean,Gas2Flow_std,Gas2Flow_min,Gas2Flow_max,Gas4Flow_mean,Gas4Flow_max,Gas5Flow_max,Gas7Flow_mean,Gas7Flow_std,Gas7Flow_min,Gas7Flow_max,Heater1Temp_mean,Heater2Temp_mean,Heater2Temp_std,Heater3Temp_mean,Heater3Temp_std,Heater3Temp_min,Heater3Temp_max,Heater4Temp_mean,Heater4Temp_std,HeliumBPFlow_mean,HeliumBPFlow_std,HeliumBPFlow_min,HeliumBPFlow_max,HeliumBPPressure_mean,HeliumBPPressure_min,HeliumBPPressure_max,PlatenDcBias_mean,PlatenDcBias_std,PlatenDcBias_min,PlatenDcBias_max,PlatenRFLoadCapacitor_mean,PlatenRFLoadCapacitor_std,PlatenRFLoadCapacitor_min,PlatenRFLoadCapacitor_max,PlatenRFLoadPower_max,PlatenRFPeakToPeak_mean,PlatenRFPeakToPeak_max,PlatenRFReflectedPower_mean,PlatenRFReflectedPower_std,PlatenRFReflectedPower_max,PlatenRFTuningCapacitor_mean,PlatenRFTuningCapacitor_std,PlatenRFTuningCapacitor_min,PlatenRFTuningCapacitor_max,Pressure_mean,Pressure_min,Pressure_max,SourceRF2PeakToPeak_mean,SourceRF2PeakToPeak_max,SourceRFLoadPower_max,SourceRFPeakToPeak_max,SourceRFReflectedPower_mean,SourceRFReflectedPower_std,moriInnerCurrent_max
2024-07-11_04,4,4,3,Si,43.998570636404494,3.640386087506352,0.0827387352555105,40.2776,51.9429,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_04,3247,31,0.1230000033974647,127.90996261152593,21.97332763671875,158.08587646484375,7.3476070307308765,200.0,3.994924576568133,0.1178561276569463,3.549999952316284,4.369999885559082,71.31245763700892,300.010009765625,600.02001953125,2.0574807071083687,0.0428238705225655,1.919999957084656,2.1600000858306885,1371.0129010688352,54.72106574680903,0.1667342408006616,10.176162557305284,0.0426152118149082,10.100000381469728,10.199999809265137,59.69313216965713,0.0706822135911993,1.315432165502988,0.3929664773943886,0.1208532974123954,9.399701118469238,14.37486566028959,0.0030518509447574,14.993743896484377,3.582574117429667,12.952056741861254,-34.85213851928711,34.791099548339844,85.97821209355064,13.909767999581035,7.843256950378418,92.37036895751952,80.111083984375,524.7511664726273,982.2077026367188,3.3921788556872423,8.116637402964345,226.6914825439453,28.691529738928747,3.91678689142876,24.22254180908203,49.96795654296875,0.0405767166695288,0.0006000000284984,0.0715000033378601,0.1135397577124226,54.93331527709961,2804.468017578125,3371.989990234375,139.54984800185758,178.0439520771031,10.026795387268066
2024-07-11_05,4,5,3,Si,43.92957708887641,3.58105345993556,0.0815180499618862,40.2389,51.7485,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_05,3195,31,0.1230000033974647,129.7762600303256,21.97332763671875,158.08587646484375,7.421862284622282,200.0,4.004331796046154,0.1164941985369233,3.609999895095825,4.289999961853027,72.3051986721474,300.010009765625,600.02001953125,2.0585727217798127,0.0397915920361041,1.909999966621399,2.1600000858306885,1371.0178360200264,54.69862325605652,0.1951462924826912,10.147762236498144,0.0518034485202926,10.0,10.300000190734863,59.70744912351987,0.0674771047171222,1.3340602415175131,0.407726257691759,0.1245155185461044,9.726859092712402,14.364787800329063,0.0054933317005634,14.993743896484377,4.103875085893371,11.902122458327502,-34.63850784301758,41.53569030761719,87.82240396777229,7.5678447017597295,35.35569381713867,92.25745391845705,79.8822021484375,536.8458344126718,983.5123901367188,3.481101669424763,10.50345867481826,387.8292236328125,28.780245864820404,3.865532029578024,26.43818473815918,49.94354248046875,0.0408824409542208,0.0006000000284984,0.0644000023603439,0.1660130508255697,55.69628143310547,2805.978515625,3368.17529296875,134.22668209992617,164.7805520399978,10.018738746643066
2024-07-11_06,4,6,3,Si,43.64391731,3.5909332851148625,0.0822779783860529,39.9431,51.5914,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_06,3247,31,0.1230000033974647,127.9917338018532,21.362957000732425,157.78070068359375,7.314391746518725,200.0,3.921949509440623,0.1257146820473865,3.5199999809265137,4.28000020980835,71.36169998560986,300.010009765625,600.02001953125,2.061955602344528,0.0381813838433556,1.940000057220459,2.1700000762939453,1371.0144713659963,54.699384642924976,0.1994902092711403,10.124084020050114,0.044391496580563,10.100000381469728,10.300000190734863,59.70428090143982,0.0741153161746953,1.335220040210236,0.3953761901976121,0.1232947781682014,9.430219650268556,14.37502563241003,0.0067140720784664,14.993133544921877,3.3995570701784747,11.379149053300427,-65.46220397949219,34.943695068359375,86.02859241381623,13.91991288949367,7.678456783294678,92.56263732910156,79.8822021484375,526.2461205785885,983.3750610351562,3.320868740180088,7.742324040006005,225.6843719482422,28.76280318548909,3.8844576116906255,24.2133846282959,49.93743515014648,0.0405666765227425,0.0006000000284984,0.0785999968647956,0.1141976866679519,54.93331527709961,2806.146484375,3370.464111328125,140.3073875579328,178.04187474114707,10.026795387268066
2024-07-11_07,4,7,3,Si,43.214110956853936,3.544839253352606,0.0820296698199313,39.5572,51.0043,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_07,3299,31,0.1230000033974647,126.158929654272,20.752586364746094,157.78070068359375,7.1876174610714525,200.0,4.085137935073566,0.107354758209237,3.619999885559082,4.380000114440918,70.30018486407317,300.010009765625,600.030029296875,2.069281547999664,0.036855621116614,1.940000057220459,2.1600000858306885,1371.0134553380285,54.70624478407505,0.2198675142084983,10.16611094588979,0.0473401648677194,10.100000381469728,10.199999809265137,59.70869968688354,0.0717964271903997,1.2966061205882382,0.4023465368502751,0.1220740377902984,9.823297500610352,14.38456347979838,0.0097659230232238,14.993743896484377,3.641536272377923,11.25219227103678,-59.6636848449707,33.234657287597656,84.32955023139561,18.47155227031845,0.0,92.56263732910156,79.927978515625,516.9519863585408,984.7483520507812,3.351628932257237,7.803692920013852,222.84616088867188,28.711760956578345,3.883982327785933,24.23474884033203,50.05645751953125,0.0403706876980409,0.0006000000284984,0.0685999989509582,0.0778457893679163,52.3392448425293,2805.978515625,3370.158935546875,142.5087858278572,187.4130657992346,10.018738746643066
2024-07-11_08,4,8,3,Si,43.135930337078655,3.5405483509044084,0.0820788684337482,39.4823,50.9625,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_08,3299,31,0.1230000033974647,126.10120447349028,21.362957000732425,158.08587646484375,7.256304948076055,200.0,3.9107547966268217,0.1139779644596154,3.450000047683716,4.239999771118164,70.40383441922957,300.010009765625,600.02001953125,2.0522460946533743,0.040469692533228,1.919999957084656,2.1700000762939453,1371.0168797821664,54.69490810508763,0.203288914810213,10.18899653788298,0.0312976961295188,10.100000381469728,10.199999809265137,59.70785097282343,0.0823888427730858,1.2878792536921777,0.3982053151051706,0.1220740377902984,9.708548545837402,14.384559405824747,0.0097659230232238,14.993743896484377,3.4525139170655628,10.800018960997294,-35.9508056640625,34.699546813964844,84.2817483252605,18.459930616408453,0.0,92.61146545410156,79.8822021484375,516.5776817643234,981.3837280273438,3.364908505672666,7.752089226543015,221.79327392578125,28.729529009330776,3.901938295346664,24.24390411376953,50.144962310791016,0.0403203087587561,0.0006000000284984,0.0689000040292739,0.1437579961790031,54.93331527709961,2805.642822265625,3370.61669921875,142.53291213214533,187.36198571818812,10.026795387268066
2024-07-11_09,4,9,3,Si,42.94292808988764,3.535692373945909,0.0823346830599217,39.3009,50.7659,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_09,3351,31,0.1230000033974647,124.26233598247497,21.057771682739254,157.78070068359375,7.094712027254918,200.0,3.916019123513391,0.1040558318172253,3.539999961853028,4.170000076293945,69.19637714091702,300.010009765625,600.030029296875,2.0356400751847006,0.0358870355149388,1.899999976158142,2.1600000858306885,1371.0141415779572,54.698687586134064,0.2038101396251176,10.18701868390226,0.0336144713691278,10.100000381469728,10.199999809265137,59.69737398243776,0.080737065477448,1.3030858958293985,0.384332012416713,0.1171910762786865,9.352091789245604,14.394117679138995,0.0097659230232238,14.993133544921877,3.8036390510611446,10.95672914478906,-35.09628677368164,34.18072891235352,82.48383261115293,21.91483320633128,0.0,92.44972229003906,79.8822021484375,506.76607885676617,983.1004028320312,3.429548240581072,7.682673324555483,226.3710479736328,28.64453451884608,3.885974824816005,24.25000762939453,50.06866836547852,0.0400720676396101,0.0006000000284984,0.0747999995946884,0.0941693207215138,55.69628143310547,2805.47509765625,3362.22412109375,140.85521766114942,194.3803907479761,10.016724586486816
2024-07-11_10,4,10,3,Si,43.42402808988764,3.5187772857649904,0.0810329543468682,39.775,51.2116,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_10,3194,31,0.1230000033974647,129.8078142362008,21.362957000732425,158.08587646484375,7.416819036730642,200.0,3.888459626853504,0.106057437612953,3.440000057220459,4.190000057220459,72.46164985557724,300.010009765625,600.02001953125,2.085278586141005,0.0293611020030827,1.9600000381469729,2.1700000762939453,1371.0157131321669,54.70122165357462,0.1949611232626171,10.188259112513954,0.0321953960245367,10.100000381469728,10.199999809265137,59.70485301725403,0.0627054506012309,1.3054530371374724,0.4059140862388482,0.1086458936333656,9.729300498962402,14.36937982935876,0.0097659230232238,14.994964599609377,2.9846509916751027,10.172223913867802,-35.218360900878906,38.94161987304688,87.8528543112796,7.598491526906482,35.37705612182617,92.49549865722656,79.8822021484375,536.2597853649237,985.0917358398438,3.388328500586558,9.867185876227444,397.90032958984375,28.83067534905937,3.837793207908242,26.328317642211918,50.15411758422852,0.0408549777043819,0.0006000000284984,0.0651999935507774,0.0987504052608253,54.170352935791016,2806.146484375,3366.34423828125,137.3215419627311,165.98343338301615,10.026795387268066
2024-07-19_01,5,1,1,Si,44.31420112359551,3.7898979852093886,0.0855233286196244,40.572,52.7809,89,19th July 2024,10,2024-07-19,Day_2024_07_19_Wafer_01,3196,31,19.429191571204587,130.5967807405732,22.583696365356445,158.6962432861328,7.342900509862707,200.0,4.123398014168268,0.1313305985755536,3.569999933242798,4.46999979019165,72.59487167000188,300.010009765625,600.02001953125,1.991564454774236,0.0386038540645492,1.809999942779541,2.0899999141693115,1371.0100726341277,54.4036606524853,0.2958277115748955,10.113172901437638,0.0606056587612908,10.0,10.199999809265137,59.725813552942384,0.0852140878004064,1.5159231214498512,0.4115350480024187,0.1086458936333656,9.377727508544922,14.36037549212836,0.0,14.994354248046877,3.0135595813412244,11.291114215693876,-32.68532180786133,37.65983963012695,87.01101186009909,7.77987472607154,35.07187271118164,92.95327758789062,80.29419708251953,529.6770424777187,971.3583984375,3.5599086980366885,10.344475532651858,372.9972229003906,28.529406389396392,4.022434116389913,25.33646583557129,49.94354248046875,0.0408383287761219,0.0006000000284984,0.066500000655651,0.1354044005927514,59.6636848449707,2806.64990234375,3377.635986328125,139.77962582360473,167.13800015799882,10.016724586486816
2024-07-19_02,5,2,1,Si,43.71237640449438,3.675083242657185,0.0840742038055685,40.0443,51.7959,89,19th July 2024,10,2024-07-19,Day_2024_07_19_Wafer_02,3351,31,0.1230000033974647,124.94392543748329,22.27851104736328,159.30662536621094,6.97191883002496,200.0,4.184846322097482,0.1166882456216701,3.759999990463257,4.489999771118164,69.22726357933684,300.010009765625,600.0399780273438,2.0431333531624736,0.0369335503450413,1.919999957084656,2.150000095367432,1371.0166775149326,54.397940544326495,0.2232835202765493,10.099642188397496,0.0437754069798805,10.0,10.199999809265137,59.70396892692181,0.0820578571006436,1.3562050431842272,0.3945288044971456,0.1196325570344924,9.477828025817873,14.393819144281904,0.0048829615116119,14.993743896484377,3.652248644394791,14.853606022657882,-57.61894607543945,40.92531967163086,82.67789339098297,22.01554404994471,0.0,92.7091293334961,80.6604232788086,501.7724711783286,981.177734375,3.232380087981826,7.769028371657498,220.5572662353516,28.38929652683915,3.940545720394117,24.21949005126953,50.065616607666016,0.0400715007974622,0.0006000000284984,0.0719000026583671,0.0467203687248355,53.10220718383789,2808.83203125,3376.110107421875,142.34349360823705,194.45403030022032,10.016724586486816
2024-07-19_03,5,3,1,Si,43.85850112359551,3.59665582626589,0.0820058992925984,40.1919,51.7073,89,19th July 2024,10,2024-07-19,Day_2024_07_19_Wafer_03,3247,31,0.1230000033974647,128.37032512257127,21.97332763671875,158.3910675048828,7.229735140379232,200.0,4.201413618222287,0.111447388463676,3.7300000190734863,4.489999771118164,71.4842285652363,300.010009765625,600.030029296875,2.0513827705295187,0.0379312735102502,1.940000057220459,2.1600000858306885,1371.0162264040002,54.42177380889902,0.1735870750191742,10.129073205565469,0.0454166481341716,10.100000381469728,10.199999809265137,59.70612872105802,0.0854980565809364,1.3751755062115534,0.4000681768888159,0.1196325570344924,9.474165916442873,14.374850624685228,0.0048829615116119,14.993133544921877,3.884911324231119,14.662984197107708,-33.875545501708984,39.85717391967773,85.99114315862981,13.939910422955874,7.940916061401367,92.39173889160156,80.29419708251953,524.4831194699931,985.3663940429688,3.3393377520804832,7.862704018511083,224.1279296875,28.62754235885897,3.949195120111362,24.2103328704834,50.12970352172852,0.0405766551472042,0.0006000000284984,0.0715000033378601,0.1136337470597107,54.01776123046875,2808.83203125,3376.415283203125,139.73384251547412,180.03544557028528,10.018738746643066
2024-07-19_04,5,4,1,Si,43.35476853932584,3.5109266995920128,0.0809813272652431,39.738,51.0861,89,19th July 2024,10,2024-07-19,Day_2024_07_19_Wafer_04,3299,31,0.1230000033974647,126.64524626059762,21.97332763671875,158.3910675048828,7.094607448732132,200.00999450683597,4.173458631850258,0.1136046301371007,3.660000085830689,4.46999979019165,70.3993300834931,300.0199890136719,600.02001953125,2.0665443562926504,0.0378676762503798,1.919999957084656,2.1700000762939453,1371.0121825357826,54.41442838485547,0.2167017821351482,10.166353442228791,0.0472569187913411,10.100000381469728,10.199999809265137,59.70366781211037,0.0884567467292851,1.374078546971688,0.4018425327167801,0.1220740377902984,9.57670783996582,14.384546647067951,0.0048829615116119,14.993133544921877,3.792648683428295,13.900123802219058,-34.11969375610352,40.19287872314453,84.16753191435633,18.43019727235252,0.0,92.40394592285156,80.29419708251953,514.4317191252024,983.9930419921876,3.4364406050355933,8.017814050016108,221.06082153320312,28.61849217965553,3.9185490986626057,24.2072811126709,50.065616607666016,0.040357623216051,0.0006999999750405,0.0680999979376792,0.1389938174106381,53.10220718383789,2805.978515625,3374.889404296875,141.75267799488384,188.31339944114103,10.024781227111816
2024-07-19_05,5,5,1,Si,43.50141797752809,3.525516996631381,0.081043725941361,39.8595,51.3457,89,19th July 2024,10,2024-07-19,Day_2024_07_19_Wafer_05,3246,31,0.1230000033974647,128.3313666847262,22.583696365356445,159.00143432617188,7.164291426865355,200.0,4.14520949929567,0.1266335412455411,3.759999990463257,4.510000228881836,71.5530652095181,300.010009765625,600.010009765625,2.062307403069988,0.03691163954221,1.909999966621399,2.1600000858306885,1371.0173401894278,54.40985811483838,0.2377248193174985,10.18564376078927,0.0350696363811339,10.100000381469728,10.199999809265137,59.70693155548416,0.0840683926790444,1.3808326245602898,0.3954211371161468,0.1220740377902984,9.311807632446287,14.374610313875984,0.0048829615116119,14.993743896484377,3.777638658651656,12.754994461450607,-82.15583038330078,39.39939498901367,85.84892627903508,13.9697594477626,7.721182823181152,92.21778106689452,80.29419708251953,525.8505313377357,984.1990356445312,3.4373375230428067,7.9619314535446275,228.2937164306641,28.72557146609454,3.89281490330294,24.23474884033203,50.071720123291016,0.0405748919081757,0.0006000000284984,0.0775000005960464,0.0654841086340038,55.69628143310547,2807.3212890625,3374.279052734375,143.27178654218585,180.74942139989412,10.030823707580566
2024-07-19_06,5,6,1,Si,43.371765168539326,3.514368172720677,0.0810289403501128,39.7342,51.1782,89,19th July 2024,10,2024-07-19,Day_2024_07_19_Wafer_06,3247,31,0.1230000033974647,128.25481141527726,22.583696365356445,158.3910675048828,7.125768401665475,200.0,4.0934093184275815,0.1158123014389952,3.390000104904175,4.449999809265137,71.57769010237165,300.010009765625,600.010009765625,2.066562927169436,0.0362329665878177,1.9299999475479128,2.180000066757202,1371.0152103293665,54.39950690403108,0.2337375830570704,10.149183962651316,0.0535701605997933,10.0,10.300000190734863,59.70264858695813,0.0825823070981925,1.3499332137812017,0.4062611104091106,0.125736266374588,9.721976280212402,14.37481565975527,0.0030518509447574,14.993743896484377,3.8924869091502696,11.431568710330064,-34.27228546142578,31.9833984375,85.83701577258543,13.933132305039583,7.440412521362305,92.33069610595705,79.927978515625,525.6432410481896,983.9930419921876,3.39153033068956,7.723453512680429,224.49415588378903,28.75662900808961,3.8873062545775783,24.2164363861084,50.065616607666016,0.040566584263331,0.0006999999750405,0.0758000016212463,0.1288131112350402,55.39109420776367,2805.139404296875,3393.810791015625,140.39800323670988,179.84095632763896,10.016724586486816
2024-07-19_07,5,7,1,Si,43.26722436393258,3.499747225483388,0.0808867977304494,39.6316,50.9781,89,19th July 2024,10,2024-07-19,Day_2024_07_19_Wafer_07,3246,31,0.1230000033974647,128.36436731405487,22.583696365356445,158.08587646484375,7.245554528589339,200.0,4.067245864824094,0.111069827859413,3.670000076293945,4.389999866485596,71.43776026246088,300.010009765625,600.010009765625,2.056201432563608,0.0401785645885029,1.8799999952316284,2.1600000858306885,1371.0139214309438,54.40178643518661,0.2418279541699058,10.164972283262864,0.0477127478366771,10.100000381469728,10.199999809265137,59.703173183175565,0.0760692805057123,1.4083071793357824,0.4081064907767707,0.1135288551449775,9.606005668640137,14.374631390667584,0.0048829615116119,14.993743896484377,3.6534585885184825,10.618315866178891,-43.15317153930664,35.920284271240234,85.84891962696577,13.882677712393878,7.058931350708008,92.28797149658205,79.927978515625,527.447105055155,984.4736938476562,3.359701478887104,7.556859028976109,225.22659301757807,28.780451189935462,3.888240628725084,24.22864532470703,49.94964599609375,0.0405741217653399,0.0006999999750405,0.0768999978899955,0.0501590406755128,56.00146484375,2805.810791015625,3373.51611328125,143.4463983428695,180.6349108678948,10.028809547424316
2024-07-19_08,5,8,1,Si,43.17212696629213,3.5171884290439914,0.0814689633380846,39.5676,51.0264,89,19th July 2024,10,2024-07-19,Day_2024_07_19_Wafer_08,3247,31,0.1230000033974647,128.3589523710175,21.057771682739254,158.6962432861328,7.196636896128421,200.0,4.012694827806116,0.11285997924751,3.559999942779541,4.340000152587891,71.42750240172956,300.010009765625,600.02001953125,2.0500338324628173,0.0348886551572603,1.8899999856948853,2.140000104904175,1371.0137324026264,54.405019858230766,0.2459709708469656,10.146627775367898,0.0508112902825622,10.100000381469728,10.300000190734863,59.71139511211784,0.0888383978219261,1.3897796517262688,0.4080373371307605,0.1220740377902984,9.679250717163086,14.374788963645788,0.0079348124563694,14.993133544921877,3.7441897000170954,10.095291074528149,-103.57981872558594,32.166507720947266,85.81095139327547,13.9966349669863,6.860560894012451,92.31543731689452,79.927978515625,526.398616230374,985.6410522460938,3.256875737792516,6.4311692896363,168.2332763671875,28.78798494435913,3.89217209493169,24.1828670501709,50.144962310791016,0.0405609483379525,0.0006999999750405,0.0733000040054321,0.1133517778430089,54.62813186645508,2804.6357421875,3412.732421875,142.84575315139452,180.8965329868835,10.016724586486816
