lot_number,conditioning_count,conditioning_surface,current_wafer,next_wafer,prediction_horizon_wafers,pre_alarm_eligible,current_mean_si_etch,next_actual_mean_si_etch,CL,LCL,UCL,current_spc_alarm,current_spc_status,predicted_risk,ai_warning,next_spc_violation,next_actual_status,next_first_spc_alarm,successful_first_alarm_one_step_warning,system_status,warning_result,engineer_action,top1_process,top1_value,top1_shap,top2_process,top2_value,top2_shap,top3_process,top3_value,top3_shap,process_explanation
8,3,SiO2,4,5,1,1,43.83268764044944,43.646195505617975,43.78535622906367,43.252917129831225,44.31779532829611,0,NORMAL,0.1321871876716613,False,0,NORMAL,0,False,NORMAL,CORRECT NORMAL,CONTINUE MONITORING,PlatenRFPeakToPeak_max,983.1004028320312,0.3776606023311615,,,,,,,"PlatenRFPeakToPeak_max (value=983.1004, SHAP=+0.378)"
8,3,SiO2,5,6,1,1,43.646195505617975,43.50728202247191,43.78535622906367,43.252917129831225,44.31779532829611,0,NORMAL,0.8529328107833862,True,0,NORMAL,0,False,EARLY WARNING,FALSE EARLY WARNING,ENGINEER REVIEW REQUIRED,PlatenRFReflectedPower_std,7.764804518574396,0.526878297328949,PlatenRFPeakToPeak_max,985.8470458984376,0.3833547532558441,,,,"PlatenRFReflectedPower_std (value=7.7648, SHAP=+0.527) | PlatenRFPeakToPeak_max (value=985.8470, SHAP=+0.383)"
8,3,SiO2,6,7,1,1,43.50728202247191,43.40571685393258,43.78535622906367,43.252917129831225,44.31779532829611,0,NORMAL,0.9345394968986512,True,0,NORMAL,0,False,EARLY WARNING,FALSE EARLY WARNING,ENGINEER REVIEW REQUIRED,PlatenRFReflectedPower_std,7.790706470421942,0.4980633556842804,PlatenRFPeakToPeak_max,983.6497192382812,0.3202584683895111,PlatenRFTuningCapacitor_std,3.8927192840629896,0.1680362373590469,"PlatenRFReflectedPower_std (value=7.7907, SHAP=+0.498) | PlatenRFPeakToPeak_max (value=983.6497, SHAP=+0.320) | PlatenRFTuningCapacitor_std (value=3.8927, SHAP=+0.168)"
8,3,SiO2,7,8,1,1,43.40571685393258,43.69908426966292,43.78535622906367,43.252917129831225,44.31779532829611,0,NORMAL,0.9345394968986512,True,0,NORMAL,0,False,EARLY WARNING,FALSE EARLY WARNING,ENGINEER REVIEW REQUIRED,PlatenRFReflectedPower_std,7.712620822579042,0.4980633556842804,PlatenRFPeakToPeak_max,984.5423583984376,0.3202584683895111,PlatenRFTuningCapacitor_std,3.8578411021504935,0.1680362373590469,"PlatenRFReflectedPower_std (value=7.7126, SHAP=+0.498) | PlatenRFPeakToPeak_max (value=984.5424, SHAP=+0.320) | PlatenRFTuningCapacitor_std (value=3.8578, SHAP=+0.168)"
8,3,SiO2,8,9,1,1,43.69908426966292,43.47381460674157,43.78535622906367,43.252917129831225,44.31779532829611,0,NORMAL,0.4920430183410644,False,0,NORMAL,0,False,NORMAL,CORRECT NORMAL,CONTINUE MONITORING,PlatenRFTuningCapacitor_std,3.836755262058343,0.1831230223178863,ForeLinePressure_mean,112.85323031299896,0.0168829690665006,Gas7Flow_min,1.7799999713897705,0.0133451446890831,"PlatenRFTuningCapacitor_std (value=3.8368, SHAP=+0.183) | ForeLinePressure_mean (value=112.8532, SHAP=+0.017) | Gas7Flow_min (value=1.7800, SHAP=+0.013)"
8,3,SiO2,9,10,1,1,43.47381460674157,43.21752471910112,43.78535622906367,43.252917129831225,44.31779532829611,0,NORMAL,0.7291824221611023,True,1,SPC VIOLATION,1,True,EARLY WARNING,TRUE EARLY WARNING,ENGINEER REVIEW REQUIRED,PlatenRFReflectedPower_std,7.441628965343649,0.4983660578727722,PlatenRFTuningCapacitor_std,3.888792689709389,0.1831230223178863,Gas7Flow_min,1.7599999904632568,0.0133451446890831,"PlatenRFReflectedPower_std (value=7.4416, SHAP=+0.498) | PlatenRFTuningCapacitor_std (value=3.8888, SHAP=+0.183) | Gas7Flow_min (value=1.7600, SHAP=+0.013)"
9,3,Chuck,3,4,1,1,44.198883146067416,43.97901235955056,44.28895805243445,43.75651895320201,44.82139715166689,0,NORMAL,0.1564317643642425,False,0,NORMAL,0,False,NORMAL,CORRECT NORMAL,CONTINUE MONITORING,HeliumBPPressure_min,0.0054933317005634,0.4573197364807129,HeliumBPFlow_mean,1.340795273694611,0.3106346726417541,,,,"HeliumBPPressure_min (value=0.0055, SHAP=+0.457) | HeliumBPFlow_mean (value=1.3408, SHAP=+0.311)"
9,3,Chuck,4,5,1,1,43.97901235955056,43.78194831460674,44.28895805243445,43.75651895320201,44.82139715166689,0,NORMAL,0.158418983221054,False,0,NORMAL,0,False,NORMAL,CORRECT NORMAL,CONTINUE MONITORING,HeliumBPPressure_min,0.0079348124563694,0.4050096571445465,PlatenRFReflectedPower_std,7.687087971288843,0.3707054555416107,Gas7Flow_min,1.919999957084656,0.0660871788859367,"HeliumBPPressure_min (value=0.0079, SHAP=+0.405) | PlatenRFReflectedPower_std (value=7.6871, SHAP=+0.371) | Gas7Flow_min (value=1.9200, SHAP=+0.066)"
9,3,Chuck,5,6,1,1,43.78194831460674,43.35196179775281,44.28895805243445,43.75651895320201,44.82139715166689,0,NORMAL,0.6086789965629578,True,1,SPC VIOLATION,1,True,EARLY WARNING,TRUE EARLY WARNING,ENGINEER REVIEW REQUIRED,HeliumBPPressure_min,0.0122074037790298,0.4233797192573547,HeliumBPFlow_mean,1.3580582550280966,0.4068260192871094,PlatenRFReflectedPower_std,7.646688119069166,0.3546582460403442,"HeliumBPPressure_min (value=0.0122, SHAP=+0.423) | HeliumBPFlow_mean (value=1.3581, SHAP=+0.407) | PlatenRFReflectedPower_std (value=7.6467, SHAP=+0.355)"
9,3,Chuck,6,7,1,0,43.35196179775281,43.514860674157305,44.28895805243445,43.75651895320201,44.82139715166689,1,ALARM,0.862527072429657,True,1,SPC VIOLATION,0,False,SPC ALARM,POST-FIRST-SPC,ENGINEER ACTION REQUIRED,HeliumBPFlow_mean,1.3605340324735338,0.4269148409366607,HeliumBPPressure_min,0.0097659230232238,0.4239464402198791,PlatenRFReflectedPower_std,7.657618963694981,0.3603180944919586,"HeliumBPFlow_mean (value=1.3605, SHAP=+0.427) | HeliumBPPressure_min (value=0.0098, SHAP=+0.424) | PlatenRFReflectedPower_std (value=7.6576, SHAP=+0.360)"
9,3,Chuck,7,8,1,0,43.514860674157305,43.43098426966292,44.28895805243445,43.75651895320201,44.82139715166689,1,ALARM,0.8411231637001038,True,1,SPC VIOLATION,0,False,SPC ALARM,POST-FIRST-SPC,ENGINEER ACTION REQUIRED,HeliumBPFlow_mean,1.3312128745432592,0.4346358180046081,HeliumBPPressure_min,0.0109866634011268,0.4239464402198791,PlatenRFReflectedPower_std,7.578572986192772,0.3603180944919586,"HeliumBPFlow_mean (value=1.3312, SHAP=+0.435) | HeliumBPPressure_min (value=0.0110, SHAP=+0.424) | PlatenRFReflectedPower_std (value=7.5786, SHAP=+0.360)"
10,3,SiO2,3,4,1,1,44.15319438202248,43.86219509404494,44.16679363295881,43.634354533726366,44.69923273219125,0,NORMAL,0.189002513885498,False,0,NORMAL,0,False,NORMAL,CORRECT NORMAL,CONTINUE MONITORING,HeliumBPFlow_mean,1.378293010013864,0.5539516806602478,HeliumBPFlow_min,0.1269569993019104,0.1513646841049194,Heater2Temp_mean,54.70887560263988,0.1412060111761093,"HeliumBPFlow_mean (value=1.3783, SHAP=+0.554) | HeliumBPFlow_min (value=0.1270, SHAP=+0.151) | Heater2Temp_mean (value=54.7089, SHAP=+0.141)"
